Instance,CCR,Num Nodes,Levels,Branching Factor,Scheduler,Dup Factor,Makespan
45,0.1,4,2,3,CPoP,2,2.036725425949663
45,0.1,4,3,2,HEFT,1,2.410184155664594
45,0.1,4,3,2,CPoP,1,2.410184155664594
45,0.1,4,3,2,HEFT,2,2.410184155664594
45,0.1,4,3,2,CPoP,2,2.410184155664594
45,0.1,4,3,3,HEFT,1,2.7752482536319336
45,0.1,4,3,3,CPoP,1,2.7235491230539273
45,0.1,4,3,3,HEFT,2,2.7752482536319336
45,0.1,4,3,3,CPoP,2,2.7235491230539273
45,0.1,8,2,2,HEFT,1,1.6724523022933813
45,0.1,8,2,2,CPoP,1,1.6724523022933813
45,0.1,8,2,2,HEFT,2,1.6724523022933813
45,0.1,8,2,2,CPoP,2,1.6724523022933813
45,0.1,8,2,3,HEFT,1,1.6753803618099976
45,0.1,8,2,3,CPoP,1,1.6753803618099976
45,0.1,8,2,3,HEFT,2,1.6753803618099976
45,0.1,8,2,3,CPoP,2,1.6753803618099976
45,0.1,8,3,2,HEFT,1,3.0161709459694035
45,0.1,8,3,2,CPoP,1,2.939589221621268
45,0.1,8,3,2,HEFT,2,3.0161709459694035
45,0.1,8,3,2,CPoP,2,2.939589221621268
45,0.1,8,3,3,HEFT,1,1.903806929323418
45,0.1,8,3,3,CPoP,1,1.796716833563794
45,0.1,8,3,3,HEFT,2,1.903806929323418
45,0.1,8,3,3,CPoP,2,1.796716833563794
45,5.0,4,2,2,HEFT,1,2.6033637527444387
45,5.0,4,2,2,CPoP,1,2.6033637527444387
45,5.0,4,2,2,HEFT,2,2.6143659311322227
45,5.0,4,2,2,CPoP,2,2.6143659311322227
45,5.0,4,2,3,HEFT,1,2.763609887501328
45,5.0,4,2,3,CPoP,1,2.763609887501328
45,5.0,4,2,3,HEFT,2,2.3397385347640602
45,5.0,4,2,3,CPoP,2,3.1068490855195696
45,5.0,4,3,2,HEFT,1,6.8013637336276505
45,5.0,4,3,2,CPoP,1,6.456288361305891
45,5.0,4,3,2,HEFT,2,3.9625962973860833
45,5.0,4,3,2,CPoP,2,3.841704691139258
45,5.0,4,3,3,HEFT,1,5.321352836552853
45,5.0,4,3,3,CPoP,1,5.125470297756893
45,5.0,4,3,3,HEFT,2,5.116226867277444
45,5.0,4,3,3,CPoP,2,4.758823562597755
45,5.0,8,2,2,HEFT,1,2.026326382973373
45,5.0,8,2,2,CPoP,1,2.026326382973373
45,5.0,8,2,2,HEFT,2,2.206795597010176
45,5.0,8,2,2,CPoP,2,2.206795597010176
45,5.0,8,2,3,HEFT,1,5.618572786924046
45,5.0,8,2,3,CPoP,1,5.892356449800382
45,5.0,8,2,3,HEFT,2,3.352814628911815
45,5.0,8,2,3,CPoP,2,5.6921365493659835
45,5.0,8,3,2,HEFT,1,5.562992583742404
45,5.0,8,3,2,CPoP,1,4.672003091137396
45,5.0,8,3,2,HEFT,2,6.427459550229992
45,5.0,8,3,2,CPoP,2,4.088524209614204
45,5.0,8,3,3,HEFT,1,6.464749366132651
45,5.0,8,3,3,CPoP,1,6.229246016435264
45,5.0,8,3,3,HEFT,2,6.691757342424573
45,5.0,8,3,3,CPoP,2,5.7776150867784555
45,10.0,4,2,2,HEFT,1,4.148982807043895
45,10.0,4,2,2,CPoP,1,4.148982807043895
45,10.0,4,2,2,HEFT,2,2.2109181119413592
45,10.0,4,2,2,CPoP,2,2.2109181119413592
45,10.0,4,2,3,HEFT,1,5.445063129683607
45,10.0,4,2,3,CPoP,1,5.445063129683607
45,10.0,4,2,3,HEFT,2,2.588139074065271
45,10.0,4,2,3,CPoP,2,2.588139074065271
45,10.0,4,3,2,HEFT,1,14.289045228556192
45,10.0,4,3,2,CPoP,1,14.288267494252745
45,10.0,4,3,2,HEFT,2,5.109248357000944
45,10.0,4,3,2,CPoP,2,14.905745857733011
45,10.0,4,3,3,HEFT,1,14.816712742609544
45,10.0,4,3,3,CPoP,1,15.471755066853438
45,10.0,4,3,3,HEFT,2,12.84430493900319
45,10.0,4,3,3,CPoP,2,13.837083938185728
45,10.0,8,2,2,HEFT,1,4.111472376303711
45,10.0,8,2,2,CPoP,1,4.111472376303711
45,10.0,8,2,2,HEFT,2,1.7115488632138949
45,10.0,8,2,2,CPoP,2,1.7115488632138949
45,10.0,8,2,3,HEFT,1,4.188885409040668
45,10.0,8,2,3,CPoP,1,4.188885409040668
45,10.0,8,2,3,HEFT,2,3.6916168311333006
45,10.0,8,2,3,CPoP,2,4.083062488750676
45,10.0,8,3,2,HEFT,1,8.165730171359984
45,10.0,8,3,2,CPoP,1,3.8186784338591875
45,10.0,8,3,2,HEFT,2,4.5665434341848234
45,10.0,8,3,2,CPoP,2,8.860818993928966
45,10.0,8,3,3,HEFT,1,9.644963099576941
45,10.0,8,3,3,CPoP,1,9.944204948590151
45,10.0,8,3,3,HEFT,2,9.644963099576941
45,10.0,8,3,3,CPoP,2,9.989072449602938
46,0.1,4,2,2,HEFT,1,2.295514698781045
46,0.1,4,2,2,CPoP,1,2.295514698781045
46,0.1,4,2,2,HEFT,2,2.295514698781045
46,0.1,4,2,2,CPoP,2,2.295514698781045
46,0.1,4,2,3,HEFT,1,1.1002999111237264
46,0.1,4,2,3,CPoP,1,1.1002999111237264
46,0.1,4,2,3,HEFT,2,1.1002999111237264
46,0.1,4,2,3,CPoP,2,1.1002999111237264
46,0.1,4,3,2,HEFT,1,0.7385032913248998
46,0.1,4,3,2,CPoP,1,0.7373816493137697
46,0.1,4,3,2,HEFT,2,0.7385032913248998
46,0.1,4,3,2,CPoP,2,0.7373816493137697
46,0.1,4,3,3,HEFT,1,3.118578723883307
46,0.1,4,3,3,CPoP,1,3.2437070949589426
46,0.1,4,3,3,HEFT,2,3.118578723883307
46,0.1,4,3,3,CPoP,2,3.2437070949589426
46,0.1,8,2,2,HEFT,1,1.8370043918249928
46,0.1,8,2,2,CPoP,1,1.8370043918249928
46,0.1,8,2,2,HEFT,2,1.8370043918249928
46,0.1,8,2,2,CPoP,2,1.8370043918249928
46,0.1,8,2,3,HEFT,1,1.2467374395377813
46,0.1,8,2,3,CPoP,1,1.2195181295131934
46,0.1,8,2,3,HEFT,2,1.2467374395377813
46,0.1,8,2,3,CPoP,2,1.2195181295131934
46,0.1,8,3,2,HEFT,1,2.487895821971886
46,0.1,8,3,2,CPoP,1,2.40711351886462
46,0.1,8,3,2,HEFT,2,2.487895821971886
46,0.1,8,3,2,CPoP,2,2.40711351886462
46,0.1,8,3,3,HEFT,1,3.244998987052374
46,0.1,8,3,3,CPoP,1,3.2284931749052257
46,0.1,8,3,3,HEFT,2,3.244998987052374
46,0.1,8,3,3,CPoP,2,3.2284931749052257
46,5.0,4,2,2,HEFT,1,4.346301430833376
46,5.0,4,2,2,CPoP,1,4.346301430833376
46,5.0,4,2,2,HEFT,2,1.7793326903161222
46,5.0,4,2,2,CPoP,2,1.7793326903161222
46,5.0,4,2,3,HEFT,1,2.422870240215114
46,5.0,4,2,3,CPoP,1,2.422870240215114
46,5.0,4,2,3,HEFT,2,2.422870240215114
46,5.0,4,2,3,CPoP,2,2.8885623328568855
46,5.0,4,3,2,HEFT,1,6.831874744787928
46,5.0,4,3,2,CPoP,1,6.896524772326776
46,5.0,4,3,2,HEFT,2,3.8327264842590174
46,5.0,4,3,2,CPoP,2,3.8327264847973703
46,5.0,4,3,3,HEFT,1,5.97835405893181
46,5.0,4,3,3,CPoP,1,6.666049231121305
46,5.0,4,3,3,HEFT,2,4.928062588223423
46,5.0,4,3,3,CPoP,2,6.667879446875718
46,5.0,8,2,2,HEFT,1,3.3716014555744276
46,5.0,8,2,2,CPoP,1,3.3716014555744276
46,5.0,8,2,2,HEFT,2,2.4155566590526476
46,5.0,8,2,2,CPoP,2,2.4155566590526476
46,5.0,8,2,3,HEFT,1,3.093208980541891
46,5.0,8,2,3,CPoP,1,3.093208980541891
46,5.0,8,2,3,HEFT,2,1.9215840565721307
46,5.0,8,2,3,CPoP,2,2.2407642084842463
46,5.0,8,3,2,HEFT,1,3.905154255169748
46,5.0,8,3,2,CPoP,1,7.196166292962692
46,5.0,8,3,2,HEFT,2,3.906938594961759
46,5.0,8,3,2,CPoP,2,3.905154255997727
46,5.0,8,3,3,HEFT,1,8.811288269125676
46,5.0,8,3,3,CPoP,1,8.747172040289207
46,5.0,8,3,3,HEFT,2,8.88061639267099
46,5.0,8,3,3,CPoP,2,7.2349179357010724
46,10.0,4,2,2,HEFT,1,5.120254652007773
46,10.0,4,2,2,CPoP,1,8.545634403849398
46,10.0,4,2,2,HEFT,2,2.779759191742747
46,10.0,4,2,2,CPoP,2,2.779759192342553
46,10.0,4,2,3,HEFT,1,6.382275586906573
46,10.0,4,2,3,CPoP,1,6.382275586906573
46,10.0,4,2,3,HEFT,2,3.34562425041708
46,10.0,4,2,3,CPoP,2,6.507981865478605
46,10.0,4,3,2,HEFT,1,6.352587201349174
46,10.0,4,3,2,CPoP,1,7.6768459950042
46,10.0,4,3,2,HEFT,2,5.075131560334378
46,10.0,4,3,2,CPoP,2,6.352587201349174
46,10.0,4,3,3,HEFT,1,8.559364121115312
46,10.0,4,3,3,CPoP,1,8.32746253661167
46,10.0,4,3,3,HEFT,2,7.501295796221904
46,10.0,4,3,3,CPoP,2,8.592086143323714
46,10.0,8,2,2,HEFT,1,2.285852832307648
46,10.0,8,2,2,CPoP,1,2.3322609973032424
46,10.0,8,2,2,HEFT,2,1.1321413055427088
46,10.0,8,2,2,CPoP,2,1.1321413055427088
46,10.0,8,2,3,HEFT,1,4.4605396804715545
46,10.0,8,2,3,CPoP,1,4.4605396804715545
46,10.0,8,2,3,HEFT,2,2.4214793136369965
46,10.0,8,2,3,CPoP,2,2.4214793136369965
46,10.0,8,3,2,HEFT,1,9.23503647694647
46,10.0,8,3,2,CPoP,1,11.331339019124554
46,10.0,8,3,2,HEFT,2,4.583903349959972
46,10.0,8,3,2,CPoP,2,4.583903351819868
46,10.0,8,3,3,HEFT,1,8.555567155793506
46,10.0,8,3,3,CPoP,1,8.777718901231003
46,10.0,8,3,3,HEFT,2,8.536049043526768
46,10.0,8,3,3,CPoP,2,9.397178234500162
47,0.1,4,2,2,HEFT,1,1.664961014706036
47,0.1,4,2,2,CPoP,1,1.624649735045129
47,0.1,4,2,2,HEFT,2,1.664961014706036
47,0.1,4,2,2,CPoP,2,1.624649735045129
47,0.1,4,2,3,HEFT,1,1.6195944252852117
47,0.1,4,2,3,CPoP,1,1.6135006248491721
47,0.1,4,2,3,HEFT,2,1.6195944252852117
47,0.1,4,2,3,CPoP,2,1.6135006248491721
47,0.1,4,3,2,HEFT,1,2.68891671498938
47,0.1,4,3,2,CPoP,1,2.6443812365498705
47,0.1,4,3,2,HEFT,2,2.68891671498938
47,0.1,4,3,2,CPoP,2,2.6443812365498705
47,0.1,4,3,3,HEFT,1,2.9080217660196888
47,0.1,4,3,3,CPoP,1,2.688170410250966
47,0.1,4,3,3,HEFT,2,2.9080217660196888
47,0.1,4,3,3,CPoP,2,2.688170410250966
47,0.1,8,2,2,HEFT,1,1.9467373949421742
47,0.1,8,2,2,CPoP,1,1.9467373949421742
47,0.1,8,2,2,HEFT,2,1.9467373949421742
47,0.1,8,2,2,CPoP,2,1.9467373949421742
47,0.1,8,2,3,HEFT,1,1.68634762674658
47,0.1,8,2,3,CPoP,1,1.657632632807123
47,0.1,8,2,3,HEFT,2,1.68634762674658
47,0.1,8,2,3,CPoP,2,1.657632632807123
47,0.1,8,3,2,HEFT,1,3.132628014319176
47,0.1,8,3,2,CPoP,1,3.1314865589190095
47,0.1,8,3,2,HEFT,2,3.132628014319176
47,0.1,8,3,2,CPoP,2,3.1314865589190095
47,0.1,8,3,3,HEFT,1,2.123074165426133
47,0.1,8,3,3,CPoP,1,2.1019315425352967
47,0.1,8,3,3,HEFT,2,2.123074165426133
47,0.1,8,3,3,CPoP,2,2.1019315425352967
47,5.0,4,2,2,HEFT,1,3.2943575647840637
47,5.0,4,2,2,CPoP,1,3.2943575647840637
47,5.0,4,2,2,HEFT,2,2.1729037535670708
47,5.0,4,2,2,CPoP,2,2.1729037535670708
47,5.0,4,2,3,HEFT,1,5.251761118692555
47,5.0,4,2,3,CPoP,1,7.939532460975979
47,5.0,4,2,3,HEFT,2,5.251761118692555
47,5.0,4,2,3,CPoP,2,5.56864251867332
47,5.0,4,3,2,HEFT,1,10.91569559406863
47,5.0,4,3,2,CPoP,1,10.91569559406863
47,5.0,4,3,2,HEFT,2,7.565500207816691
47,5.0,4,3,2,CPoP,2,7.715353359580311
47,5.0,4,3,3,HEFT,1,6.722582188702544
47,5.0,4,3,3,CPoP,1,6.581449903584117
47,5.0,4,3,3,HEFT,2,6.851595423439938
47,5.0,4,3,3,CPoP,2,6.3140552114553445
47,5.0,8,2,2,HEFT,1,2.922417917998011
47,5.0,8,2,2,CPoP,1,3.3205184821417175
47,5.0,8,2,2,HEFT,2,2.010757258670637
47,5.0,8,2,2,CPoP,2,2.010757258670637
47,5.0,8,2,3,HEFT,1,4.447791723947232
47,5.0,8,2,3,CPoP,1,4.447791723947232
47,5.0,8,2,3,HEFT,2,4.447791723947232
47,5.0,8,2,3,CPoP,2,5.3100311588750575
47,5.0,8,3,2,HEFT,1,5.338050800592101
47,5.0,8,3,2,CPoP,1,4.0479496139456925
47,5.0,8,3,2,HEFT,2,2.5392596909163174
47,5.0,8,3,2,CPoP,2,2.844155755607413
47,5.0,8,3,3,HEFT,1,7.2445600042336356
47,5.0,8,3,3,CPoP,1,8.736934506582251
47,5.0,8,3,3,HEFT,2,8.138843465337073
47,5.0,8,3,3,CPoP,2,8.736934506582251
47,10.0,4,2,2,HEFT,1,10.412009049899337
47,10.0,4,2,2,CPoP,1,10.412009049899337
47,10.0,4,2,2,HEFT,2,2.3627964235915018
47,10.0,4,2,2,CPoP,2,2.3627964235915018
47,10.0,4,2,3,HEFT,1,6.988875926321325
47,10.0,4,2,3,CPoP,1,7.580064264220665
47,10.0,4,2,3,HEFT,2,1.9710714819129658
47,10.0,4,2,3,CPoP,2,1.9710714827480125
47,10.0,4,3,2,HEFT,1,9.699156597663112
47,10.0,4,3,2,CPoP,1,8.873719559973607
47,10.0,4,3,2,HEFT,2,4.4988820024881155
47,10.0,4,3,2,CPoP,2,4.498882003822926
47,10.0,4,3,3,HEFT,1,9.5619369986939
47,10.0,4,3,3,CPoP,1,8.841719567698297
47,10.0,4,3,3,HEFT,2,7.8457549717736255
47,10.0,4,3,3,CPoP,2,9.21339880949009
47,10.0,8,2,2,HEFT,1,5.20375818461373
47,10.0,8,2,2,CPoP,1,5.20375818461373
47,10.0,8,2,2,HEFT,2,2.0972246108841737
47,10.0,8,2,2,CPoP,2,2.0972246108841737
47,10.0,8,2,3,HEFT,1,8.349164212791893
47,10.0,8,2,3,CPoP,1,12.081444833620841
47,10.0,8,2,3,HEFT,2,6.710967024273723
47,10.0,8,2,3,CPoP,2,12.081444833620841
47,10.0,8,3,2,HEFT,1,10.470215300129615
47,10.0,8,3,2,CPoP,1,10.470215300129615
47,10.0,8,3,2,HEFT,2,10.470215300129615
47,10.0,8,3,2,CPoP,2,10.726167848346174
47,10.0,8,3,3,HEFT,1,11.903203119550668
47,10.0,8,3,3,CPoP,1,13.224456917247547
47,10.0,8,3,3,HEFT,2,10.201767645119459
47,10.0,8,3,3,CPoP,2,14.213917291062733
48,0.1,4,2,2,HEFT,1,2.735268809064101
48,0.1,4,2,2,CPoP,1,2.640144882943839
48,0.1,4,2,2,HEFT,2,2.735268809064101
48,0.1,4,2,2,CPoP,2,2.640144882943839
48,0.1,4,2,3,HEFT,1,1.3469135602840785
48,0.1,4,2,3,CPoP,1,1.3469135602840785
48,0.1,4,2,3,HEFT,2,1.3469135602840785
48,0.1,4,2,3,CPoP,2,1.3469135602840785
48,0.1,4,3,2,HEFT,1,2.9397406757680686
48,0.1,4,3,2,CPoP,1,2.771910701123235
48,0.1,4,3,2,HEFT,2,2.9397406757680686
48,0.1,4,3,2,CPoP,2,2.771910701123235
48,0.1,4,3,3,HEFT,1,3.149845485095704
48,0.1,4,3,3,CPoP,1,2.9882420476234035
48,0.1,4,3,3,HEFT,2,3.149845485095704
48,0.1,4,3,3,CPoP,2,2.9882420476234035
48,0.1,8,2,2,HEFT,1,1.8563589340477358
48,0.1,8,2,2,CPoP,1,1.8563589340477358
48,0.1,8,2,2,HEFT,2,1.8563589340477358
48,0.1,8,2,2,CPoP,2,1.8563589340477358
48,0.1,8,2,3,HEFT,1,1.91483579011062
48,0.1,8,2,3,CPoP,1,1.8957318786207171
48,0.1,8,2,3,HEFT,2,1.91483579011062
48,0.1,8,2,3,CPoP,2,1.8957318786207171
48,0.1,8,3,2,HEFT,1,2.3836464202953187
48,0.1,8,3,2,CPoP,1,2.3225528224440968
48,0.1,8,3,2,HEFT,2,2.3836464202953187
48,0.1,8,3,2,CPoP,2,2.3225528224440968
48,0.1,8,3,3,HEFT,1,3.649020458955456
48,0.1,8,3,3,CPoP,1,3.563345285362596
48,0.1,8,3,3,HEFT,2,3.649020458955456
48,0.1,8,3,3,CPoP,2,3.563345285362596
48,5.0,4,2,2,HEFT,1,1.809019222229533
48,5.0,4,2,2,CPoP,1,1.809019222229533
48,5.0,4,2,2,HEFT,2,1.7357049656674166
48,5.0,4,2,2,CPoP,2,1.7357049656674166
48,5.0,4,2,3,HEFT,1,6.908667015857865
48,5.0,4,2,3,CPoP,1,6.908667015857865
48,5.0,4,2,3,HEFT,2,6.908667015857865
48,5.0,4,2,3,CPoP,2,7.175040336991178
48,5.0,4,3,2,HEFT,1,3.735660756966964
48,5.0,4,3,2,CPoP,1,4.718809694534225
48,5.0,4,3,2,HEFT,2,3.426961852159642
48,5.0,4,3,2,CPoP,2,3.505120467086579
48,5.0,4,3,3,HEFT,1,7.244100787999695
48,5.0,4,3,3,CPoP,1,6.616992816874346
48,5.0,4,3,3,HEFT,2,6.51539168290027
48,5.0,4,3,3,CPoP,2,6.790143399717351
48,5.0,8,2,2,HEFT,1,2.2388379818465873
48,5.0,8,2,2,CPoP,1,2.2388379818465873
48,5.0,8,2,2,HEFT,2,2.2431636605854974
48,5.0,8,2,2,CPoP,2,2.2431636605854974
48,5.0,8,2,3,HEFT,1,3.995962173183358
48,5.0,8,2,3,CPoP,1,4.61459265375297
48,5.0,8,2,3,HEFT,2,3.283179162289912
48,5.0,8,2,3,CPoP,2,3.8722316623825606
48,5.0,8,3,2,HEFT,1,9.157443036735561
48,5.0,8,3,2,CPoP,1,9.157443036735561
48,5.0,8,3,2,HEFT,2,7.133740538956976
48,5.0,8,3,2,CPoP,2,7.133740538956976
48,5.0,8,3,3,HEFT,1,8.839818794281646
48,5.0,8,3,3,CPoP,1,9.165253355436343
48,5.0,8,3,3,HEFT,2,7.2160757260526465
48,5.0,8,3,3,CPoP,2,9.248270141748252
48,10.0,4,2,2,HEFT,1,10.170617594115065
48,10.0,4,2,2,CPoP,1,10.170617594115065
48,10.0,4,2,2,HEFT,2,2.73578770494673
48,10.0,4,2,2,CPoP,2,2.7357877049159653
48,10.0,4,2,3,HEFT,1,3.7703343755592114
48,10.0,4,2,3,CPoP,1,3.7703343755592114
48,10.0,4,2,3,HEFT,2,2.208377337557688
48,10.0,4,2,3,CPoP,2,2.565603403246521
48,10.0,4,3,2,HEFT,1,4.635312112424886
48,10.0,4,3,2,CPoP,1,7.330781609785532
48,10.0,4,3,2,HEFT,2,4.993215907773317
48,10.0,4,3,2,CPoP,2,2.6960522395833224
48,10.0,4,3,3,HEFT,1,14.268265624538014
48,10.0,4,3,3,CPoP,1,14.780379548463536
48,10.0,4,3,3,HEFT,2,11.949347813618196
48,10.0,4,3,3,CPoP,2,16.29999753433693
48,10.0,8,2,2,HEFT,1,3.79988924094999
48,10.0,8,2,2,CPoP,1,3.79988924094999
48,10.0,8,2,2,HEFT,2,2.7555651181423544
48,10.0,8,2,2,CPoP,2,2.7555651181423544
48,10.0,8,2,3,HEFT,1,6.510554950470602
48,10.0,8,2,3,CPoP,1,6.510554950470602
48,10.0,8,2,3,HEFT,2,4.9319000565709645
48,10.0,8,2,3,CPoP,2,4.9319000565709645
48,10.0,8,3,2,HEFT,1,9.963071451698553
48,10.0,8,3,2,CPoP,1,9.078715251506184
48,10.0,8,3,2,HEFT,2,3.9969139740988546
48,10.0,8,3,2,CPoP,2,3.9969139751895857
48,10.0,8,3,3,HEFT,1,6.914596197737509
48,10.0,8,3,3,CPoP,1,7.5937739322859095
48,10.0,8,3,3,HEFT,2,7.590327009246034
48,10.0,8,3,3,CPoP,2,7.626007508999962
49,0.1,4,2,2,HEFT,1,1.1928637627922218
49,0.1,4,2,2,CPoP,1,1.1109463835213225
49,0.1,4,2,2,HEFT,2,1.1928637627922218
49,0.1,4,2,2,CPoP,2,1.1109463835213225
49,0.1,4,2,3,HEFT,1,1.8961153406262214
49,0.1,4,2,3,CPoP,1,1.8961153406262214
49,0.1,4,2,3,HEFT,2,1.8961153406262214
49,0.1,4,2,3,CPoP,2,1.8961153406262214
49,0.1,4,3,2,HEFT,1,2.419088612252861
49,0.1,4,3,2,CPoP,1,2.314805155916745
49,0.1,4,3,2,HEFT,2,2.419088612252861
49,0.1,4,3,2,CPoP,2,2.314805155916745
49,0.1,4,3,3,HEFT,1,2.745664546322865
49,0.1,4,3,3,CPoP,1,2.5590014947223656
49,0.1,4,3,3,HEFT,2,2.745664546322865
49,0.1,4,3,3,CPoP,2,2.5590014947223656
49,0.1,8,2,2,HEFT,1,1.2849076658406782
49,0.1,8,2,2,CPoP,1,1.2849076658406782
49,0.1,8,2,2,HEFT,2,1.2849076658406782
49,0.1,8,2,2,CPoP,2,1.2849076658406782
49,0.1,8,2,3,HEFT,1,1.9768385881247577
49,0.1,8,2,3,CPoP,1,1.9411052453388256
49,0.1,8,2,3,HEFT,2,1.9768385881247577
49,0.1,8,2,3,CPoP,2,1.9411052453388256
49,0.1,8,3,2,HEFT,1,2.179089701473009
49,0.1,8,3,2,CPoP,1,2.1449105741928083
49,0.1,8,3,2,HEFT,2,2.179089701473009
49,0.1,8,3,2,CPoP,2,2.1449105741928083
49,0.1,8,3,3,HEFT,1,2.279339614397887
49,0.1,8,3,3,CPoP,1,2.2002753870332867
49,0.1,8,3,3,HEFT,2,2.279339614397887
49,0.1,8,3,3,CPoP,2,2.2002753870332867
49,5.0,4,2,2,HEFT,1,4.171016308914793
49,5.0,4,2,2,CPoP,1,4.171016308914793
49,5.0,4,2,2,HEFT,2,3.3705082757280507
49,5.0,4,2,2,CPoP,2,3.3705082757280507
49,5.0,4,2,3,HEFT,1,3.454886382089649
49,5.0,4,2,3,CPoP,1,3.454886382089649
49,5.0,4,2,3,HEFT,2,2.09858255918995
49,5.0,4,2,3,CPoP,2,2.09858255918995
49,5.0,4,3,2,HEFT,1,4.831992530388952
49,5.0,4,3,2,CPoP,1,4.075707744666015
49,5.0,4,3,2,HEFT,2,4.415244331940045
49,5.0,4,3,2,CPoP,2,4.226646232326086
49,5.0,4,3,3,HEFT,1,5.9925788750843285
49,5.0,4,3,3,CPoP,1,6.616122230291574
49,5.0,4,3,3,HEFT,2,5.9925788750843285
49,5.0,4,3,3,CPoP,2,6.616122230291574
49,5.0,8,2,2,HEFT,1,5.721689233426742
49,5.0,8,2,2,CPoP,1,5.721689233426742
49,5.0,8,2,2,HEFT,2,3.17771083782904
49,5.0,8,2,2,CPoP,2,3.17771083782904
49,5.0,8,2,3,HEFT,1,1.8746102246107363
49,5.0,8,2,3,CPoP,1,2.3357604915888057
49,5.0,8,2,3,HEFT,2,1.619269586320185
49,5.0,8,2,3,CPoP,2,2.3357604915888057
49,5.0,8,3,2,HEFT,1,6.369422358747391
49,5.0,8,3,2,CPoP,1,6.61129689973979
49,5.0,8,3,2,HEFT,2,4.58333639427847
49,5.0,8,3,2,CPoP,2,4.1393407044516835
49,5.0,8,3,3,HEFT,1,7.671085834095694
49,5.0,8,3,3,CPoP,1,10.246577822404383
49,5.0,8,3,3,HEFT,2,7.671085834095694
49,5.0,8,3,3,CPoP,2,10.852577110684999
49,10.0,4,2,2,HEFT,1,7.650614722414104
49,10.0,4,2,2,CPoP,1,7.650614722414104
49,10.0,4,2,2,HEFT,2,2.125811549174324
49,10.0,4,2,2,CPoP,2,2.125811549174324
49,10.0,4,2,3,HEFT,1,7.451458872402001
49,10.0,4,2,3,CPoP,1,7.451458872402001
49,10.0,4,2,3,HEFT,2,4.477967377475674
49,10.0,4,2,3,CPoP,2,4.477967377475674
49,10.0,4,3,2,HEFT,1,9.778853100197459
49,10.0,4,3,2,CPoP,1,9.149356733865288
49,10.0,4,3,2,HEFT,2,3.8176966606768388
49,10.0,4,3,2,CPoP,2,3.8176966618239185
49,10.0,4,3,3,HEFT,1,11.91678868590566
49,10.0,4,3,3,CPoP,1,12.485866606656593
49,10.0,4,3,3,HEFT,2,10.037618383017264
49,10.0,4,3,3,CPoP,2,13.389440294482776
49,10.0,8,2,2,HEFT,1,6.381225748382948
49,10.0,8,2,2,CPoP,1,6.381225748382948
49,10.0,8,2,2,HEFT,2,1.9527574196238664
49,10.0,8,2,2,CPoP,2,1.9527574196238664
49,10.0,8,2,3,HEFT,1,5.201252592265865
49,10.0,8,2,3,CPoP,1,6.0129086761527315
49,10.0,8,2,3,HEFT,2,2.7983680275345444
49,10.0,8,2,3,CPoP,2,2.7983680275345444
49,10.0,8,3,2,HEFT,1,4.646963336089653
49,10.0,8,3,2,CPoP,1,6.192940849108917
49,10.0,8,3,2,HEFT,2,5.481614920787575
49,10.0,8,3,2,CPoP,2,6.7147383760820265
49,10.0,8,3,3,HEFT,1,10.58536285042453
49,10.0,8,3,3,CPoP,1,12.032825449337508
49,10.0,8,3,3,HEFT,2,8.09392092010762
49,10.0,8,3,3,CPoP,2,12.032825449337508
50,0.1,4,2,2,HEFT,1,2.147671134174047
50,0.1,4,2,2,CPoP,1,2.14431953277954
50,0.1,4,2,2,HEFT,2,2.147671134174047
50,0.1,4,2,2,CPoP,2,2.14431953277954
50,0.1,4,2,3,HEFT,1,2.13440497438878
50,0.1,4,2,3,CPoP,1,2.13440497438878
50,0.1,4,2,3,HEFT,2,2.13440497438878
50,0.1,4,2,3,CPoP,2,2.13440497438878
50,0.1,4,3,2,HEFT,1,1.979936791414834
50,0.1,4,3,2,CPoP,1,1.9989482087920991
50,0.1,4,3,2,HEFT,2,1.979936791414834
50,0.1,4,3,2,CPoP,2,1.9989482087920991
50,0.1,4,3,3,HEFT,1,3.356176323589574
50,0.1,4,3,3,CPoP,1,3.061473307111119
50,0.1,4,3,3,HEFT,2,3.356176323589574
50,0.1,4,3,3,CPoP,2,3.061473307111119
50,0.1,8,2,2,HEFT,1,1.7783260997629582
50,0.1,8,2,2,CPoP,1,1.7422828556934848
50,0.1,8,2,2,HEFT,2,1.7783260997629582
50,0.1,8,2,2,CPoP,2,1.7422828556934848
50,0.1,8,2,3,HEFT,1,0.6650322433200019
50,0.1,8,2,3,CPoP,1,0.6206871030609266
50,0.1,8,2,3,HEFT,2,0.6650322433200019
50,0.1,8,2,3,CPoP,2,0.6206871030609266
50,0.1,8,3,2,HEFT,1,2.4461040048492673
50,0.1,8,3,2,CPoP,1,2.397175231478611
50,0.1,8,3,2,HEFT,2,2.4461040048492673
50,0.1,8,3,2,CPoP,2,2.397175231478611
50,0.1,8,3,3,HEFT,1,2.443906346826129
50,0.1,8,3,3,CPoP,1,2.4116440400718093
50,0.1,8,3,3,HEFT,2,2.443906346826129
50,0.1,8,3,3,CPoP,2,2.4116440400718093
50,5.0,4,2,2,HEFT,1,3.671805910047917
50,5.0,4,2,2,CPoP,1,3.671805910047917
50,5.0,4,2,2,HEFT,2,1.603857810185144
50,5.0,4,2,2,CPoP,2,1.6038578103199144
