Branch,Regime,Workflow,CCR,Instance,Seed,Scheduler,Throughput,Makespan,RescheduleCount
riotbench,deterministic,etl,0.5,etl_2,0,CPoP-Tp_static,2749.9416817571946,0.0007961056558927592,0
riotbench,deterministic,etl,0.5,etl_2,0,FastestNode,1975.0309690192078,0.0007071263551188783,0
riotbench,deterministic,etl,0.5,etl_2,0,MaxTP,2749.9416817571946,0.0007961056558927592,0
riotbench,deterministic,etl,0.5,etl_3,0,HEFT_static,356.33117870864004,0.0034909386443375714,0
riotbench,deterministic,etl,0.5,etl_3,0,CPoP_static,356.33117870864004,0.0034909386443375714,0
riotbench,deterministic,etl,0.5,etl_3,0,HEFT-Tp_static,238.24541297760413,0.0051272294982697515,0
riotbench,deterministic,etl,0.5,etl_3,0,CPoP-Tp_static,238.24541297760413,0.0051272294982697515,0
riotbench,deterministic,etl,0.5,etl_3,0,FastestNode,826.354244827638,0.0012783856321072367,0
riotbench,deterministic,etl,0.5,etl_3,0,MaxTP,238.24541297760413,0.0051272294982697515,0
riotbench,deterministic,etl,0.5,etl_4,0,HEFT_static,3031.2348667291803,0.0005414427756064155,0
riotbench,deterministic,etl,0.5,etl_4,0,CPoP_static,3031.2348667291803,0.0005414427756064155,0
riotbench,deterministic,etl,0.5,etl_4,0,HEFT-Tp_static,3031.2348667291803,0.0006274650577236094,0
riotbench,deterministic,etl,0.5,etl_4,0,CPoP-Tp_static,3031.2348667291803,0.0006274650577236094,0
riotbench,deterministic,etl,0.5,etl_4,0,FastestNode,3031.2348667291803,0.0005476380015302467,0
riotbench,deterministic,etl,0.5,etl_4,0,MaxTP,3031.2348667291803,0.0006274650577236094,0
riotbench,deterministic,etl,0.5,etl_5,0,HEFT_static,488.7424306855729,0.0027459831855148106,0
riotbench,deterministic,etl,0.5,etl_5,0,CPoP_static,488.7424306855729,0.0027459831855148106,0
riotbench,deterministic,etl,0.5,etl_5,0,HEFT-Tp_static,475.2191760589596,0.0030295687710911083,0
riotbench,deterministic,etl,0.5,etl_5,0,CPoP-Tp_static,475.2191760589596,0.0030295687710911083,0
riotbench,deterministic,etl,0.5,etl_5,0,FastestNode,1287.749131950406,0.0008415519514801766,0
riotbench,deterministic,etl,0.5,etl_5,0,MaxTP,475.2191760589596,0.0030295687710911083,0
riotbench,deterministic,etl,0.5,etl_6,0,HEFT_static,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_6,0,CPoP_static,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_6,0,HEFT-Tp_static,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_6,0,CPoP-Tp_static,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_6,0,FastestNode,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_6,0,MaxTP,2719.020245973213,0.0004784450209260595,0
riotbench,deterministic,etl,0.5,etl_7,0,HEFT_static,354.0575420556802,0.003194123120591225,0
riotbench,deterministic,etl,0.5,etl_7,0,CPoP_static,354.0575420556802,0.003194123120591225,0
riotbench,deterministic,etl,0.5,etl_7,0,HEFT-Tp_static,4353.269461778053,0.0007974302333643064,0
riotbench,deterministic,etl,0.5,etl_7,0,CPoP-Tp_static,4353.269461778053,0.0007974302333643064,0
riotbench,deterministic,etl,0.5,etl_7,0,FastestNode,3665.2309524479174,0.0004061843990558475,0
riotbench,deterministic,etl,0.5,etl_7,0,MaxTP,4353.269461778053,0.0007974302333643064,0
riotbench,deterministic,etl,0.5,etl_8,0,HEFT_static,419.68972465256644,0.0032549984500276677,0
riotbench,deterministic,etl,0.5,etl_8,0,CPoP_static,419.68972465256644,0.0032549984500276677,0
riotbench,deterministic,etl,0.5,etl_8,0,HEFT-Tp_static,324.2445747869308,0.004052411588989026,0
riotbench,deterministic,etl,0.5,etl_8,0,CPoP-Tp_static,324.2445747869308,0.004052411588989026,0
riotbench,deterministic,etl,0.5,etl_8,0,FastestNode,1330.6598712985044,0.0010168098657605943,0
riotbench,deterministic,etl,0.5,etl_8,0,MaxTP,324.2445747869308,0.004052411588989026,0
riotbench,deterministic,etl,0.5,etl_9,0,HEFT_static,750.0483289033367,0.0018682219840029162,0
riotbench,deterministic,etl,0.5,etl_9,0,CPoP_static,750.0483289033367,0.0018682219840029162,0
riotbench,deterministic,etl,0.5,etl_9,0,HEFT-Tp_static,3493.146208045272,0.0010407127128448943,0
riotbench,deterministic,etl,0.5,etl_9,0,CPoP-Tp_static,3493.146208045272,0.0010407127128448943,0
riotbench,deterministic,etl,0.5,etl_9,0,FastestNode,2357.1684554223793,0.0006365565935201726,0
riotbench,deterministic,etl,0.5,etl_9,0,MaxTP,3493.146208045272,0.0010407127128448943,0
riotbench,deterministic,etl,0.5,etl_10,0,HEFT_static,3151.3326517699293,0.00045942372715211937,0
riotbench,deterministic,etl,0.5,etl_10,0,CPoP_static,3151.3326517699293,0.00045942372715211937,0
riotbench,deterministic,etl,0.5,etl_10,0,HEFT-Tp_static,2692.1746785827445,0.0008023458198401419,0
riotbench,deterministic,etl,0.5,etl_10,0,CPoP-Tp_static,2692.1746785827445,0.0008023458198401419,0
riotbench,deterministic,etl,0.5,etl_10,0,FastestNode,3151.3326517699293,0.00045942372715211937,0
riotbench,deterministic,etl,0.5,etl_10,0,MaxTP,2692.1746785827445,0.0008023458198401419,0
riotbench,deterministic,etl,0.5,etl_11,0,HEFT_static,3031.876944299455,0.00043257419389993915,0
riotbench,deterministic,etl,0.5,etl_11,0,CPoP_static,3031.876944299455,0.00043257419389993915,0
riotbench,deterministic,etl,0.5,etl_11,0,HEFT-Tp_static,3031.876944299455,0.00043257419389993915,0
riotbench,deterministic,etl,0.5,etl_11,0,CPoP-Tp_static,3031.876944299455,0.00043257419389993915,0
